timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1525807151188987,0,1,2,4,3,-2,-8,0
1525807151188987,0,1,3,-1,-2,-9,3,-1
1525807151201037,0,-3,-3,-4,2,15,2,1
1525807151201037,1,-2,-2,0,-3,-19,0,0
1525807151217089,-2,-2,1,-5,-4,-6,-6,-4
1525807151217089,-4,-2,3,29,12,-10,-8,-3
1525807151225052,0,-3,-4,-16,-2,15,7,0
1525807151225052,1,3,0,8,1,7,-3,0
1525807151225052,0,1,4,5,-2,-20,2,-2
1525807151225052,1,1,0,-15,-5,6,-13,0
1525807151248052,-1,-1,2,6,1,7,14,1
1525807151248052,0,0,5,-8,-6,11,6,-1
1525807151249053,-1,0,-2,14,7,3,-1,0
1525807151249053,-2,-3,-6,2,3,-8,-1,-1
1525807151261052,1,0,1,4,0,0,-3,-1
1525807151261052,-3,-2,-4,-21,-13,-21,-8,-2
1525807151270019,-1,1,2,3,7,9,3,1
1525807151270019,-3,-4,-2,-19,-8,-3,-3,-3
